"district","state","location_name","dist_code_2011","vill_code_2011","tot_p","tot_m","tot_f","p_lit","m_lit","f_lit","tot_work_p","tot_work_m","tot_work_f","adi_2011","msw_2011","asset_2011","fc_2011","bf_2011","adi_2019","msw_2019","asset_2019","fc_2019","bf_2019"
"ranchi","jharkhand","Sarle","364.0","373367.0",2011,1007,1004,1006,609,397,619,457,162,"5","1","1","1","2","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Saram","364.0","373401.0",1306,682,624,665,409,256,624,316,308,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Usku","364.0","373402.0",975,495,480,365,212,153,488,246,242,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Patkai","364.0","373403.0",648,316,332,370,205,165,302,159,143,"5","1","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Kaskoma","364.0","373404.0",154,81,73,66,39,27,63,33,30,"5","2","1","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Murgi","364.0","373405.0",1142,582,560,595,348,247,553,271,282,"6","2","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Chanya","364.0","373406.0",533,266,267,236,132,104,172,90,82,"4","1","1","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Piraguttu","364.0","373407.0",518,270,248,248,147,101,247,126,121,"4","1","1","1","1","7.0","3.0","2.0","1.0","1.0"
"ranchi","jharkhand","Bangaon","364.0","373408.0",679,336,343,356,201,155,401,196,205,"4","1","1","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Hatnai","364.0","373409.0",213,109,104,103,64,39,137,67,70,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Murwe","364.0","373410.0",645,319,326,318,177,141,235,167,68,"4","1","1","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Kotari","364.0","373411.0",843,432,411,450,255,195,310,193,117,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Burmu","364.0","373412.0",3661,1867,1794,1888,1114,774,1794,1010,784,"6","2","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Ara","364.0","373413.0",278,127,151,189,97,92,117,58,59,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chakme","364.0","373414.0",3023,1540,1483,1880,1065,815,1214,721,493,"5","1","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Rol","364.0","373415.0",1004,521,483,552,337,215,571,303,268,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Matwe","364.0","373416.0",1854,938,916,1079,639,440,481,464,17,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Gutru","364.0","373417.0",551,273,278,352,200,152,277,131,146,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Geswe","364.0","373418.0",1785,898,887,957,567,390,762,445,317,"7","1","2","3","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Surid","364.0","373419.0",465,223,242,278,156,122,221,113,108,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Katangdiri","364.0","373420.0",989,498,491,646,369,277,458,271,187,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hesalpiri","364.0","373421.0",1760,906,854,888,548,340,805,437,368,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Korabar","364.0","373422.0",873,429,444,510,296,214,476,236,240,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Turmuli","364.0","373423.0",652,311,341,367,207,160,229,159,70,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Manatu","364.0","373424.0",985,499,486,512,292,220,471,256,215,"5","1","2","1","1","7.0","1.0","2.0","1.0","3.0"
"ranchi","jharkhand","Bare","364.0","373425.0",1525,770,755,868,509,359,793,436,357,"4","1","1","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Sidraul","364.0","373426.0",1706,791,915,1155,560,595,717,364,353,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Nauj","364.0","373427.0",1325,653,672,753,396,357,588,348,240,"7","1","2","1","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kulwe","364.0","373428.0",348,183,165,198,119,79,107,92,15,"5","1","2","1","1","10.0","1.0","3.0","3.0","3.0"
"ranchi","jharkhand","Berwari","364.0","373429.0",638,322,316,398,246,152,358,187,171,"6","2","2","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Soba","364.0","373430.0",854,414,440,518,293,225,454,254,200,"7","2","1","1","3","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Ginjothakurgaon","364.0","373431.0",5862,3081,2781,3741,2220,1521,2136,1545,591,"8","2","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Dandiya","364.0","373432.0",1550,797,753,814,462,352,710,447,263,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Gurgain","364.0","373433.0",3008,1512,1496,1656,947,709,1342,786,556,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Arra (Arara)","364.0","373434.0",422,209,213,217,126,91,209,109,100,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Murumgara","364.0","373435.0",1178,578,600,615,362,253,516,297,219,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Ithe","364.0","373436.0",951,496,455,504,296,208,401,246,155,"8","2","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hisri","364.0","373438.0",1596,799,797,932,530,402,1077,544,533,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Basri (Banoari)","364.0","373439.0",927,505,422,534,334,200,417,244,173,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Bhantboreya","364.0","373440.0",573,289,284,320,185,135,311,176,135,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Baraudi","364.0","373441.0",1620,822,798,960,575,385,725,475,250,"6","1","3","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kewtia","364.0","373442.0",404,210,194,186,111,75,132,90,42,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Khakhra","364.0","373443.0",2024,1035,989,1007,613,394,1146,604,542,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Lapra","364.0","373444.0",3559,1846,1713,1885,1109,776,999,797,202,"7","1","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hesalang","364.0","373445.0",2505,1274,1231,1404,793,611,983,623,360,"6","1","2","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Mahuliya","364.0","373446.0",51,26,25,23,14,9,15,15,0,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Nawadih","364.0","373447.0",1594,798,796,728,459,269,423,353,70,"7","1","2","3","1","7.0","3.0","2.0","1.0","1.0"
"ranchi","jharkhand","Tumang","364.0","373448.0",4678,2460,2218,3354,1947,1407,1086,966,120,"10","1","3","3","3","7.0","3.0","2.0","1.0","1.0"
"ranchi","jharkhand","Mayapur","364.0","373449.0",1761,920,841,926,547,379,613,397,216,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Konka","364.0","373450.0",1540,772,768,888,494,394,557,363,194,"7","1","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Harhu","364.0","373451.0",515,247,268,289,156,133,140,130,10,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Duli","364.0","373452.0",573,289,284,249,136,113,305,154,151,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kedal","364.0","373453.0",411,211,200,168,104,64,112,100,12,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hoyar","364.0","373454.0",1842,920,922,850,496,354,644,440,204,"7","1","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Dondu","364.0","373455.0",1023,509,514,527,302,225,346,246,100,"7","2","2","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Babhne (Bamne)","364.0","373456.0",1457,758,699,732,444,288,544,341,203,"6","1","2","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Manatu","364.0","373457.0",360,179,181,185,110,75,113,87,26,"5","1","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Bagda","364.0","373462.0",692,359,333,344,217,127,340,184,156,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Benti","364.0","373463.0",703,358,345,218,148,70,342,182,160,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Menrhi","364.0","373464.0",470,253,217,255,159,96,259,143,116,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Muretha","364.0","373465.0",691,332,359,208,123,85,387,207,180,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Okhargara","364.0","373467.0",1313,672,641,658,405,253,464,329,135,"4","1","1","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Madanpur","364.0","373468.0",1037,535,502,568,336,232,331,254,77,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sutiambe","364.0","373469.0",1819,951,868,1046,655,391,697,452,245,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Pithauriya","364.0","373470.0",6550,3413,3137,4393,2556,1837,2104,1632,472,"10","1","3","3","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Pusu","364.0","373471.0",888,441,447,438,260,178,249,210,39,"4","1","1","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Chirua","364.0","373472.0",418,208,210,197,110,87,182,92,90,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Patratu","364.0","373473.0",994,503,491,454,268,186,464,239,225,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Uruguttu","364.0","373474.0",3715,1890,1825,2126,1288,838,1477,900,577,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Marwa","364.0","373475.0",1274,633,641,774,449,325,668,326,342,"5","1","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Katamkuli","364.0","373476.0",5903,3000,2903,3647,2112,1535,1842,1451,391,"5","1","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Malsiring","364.0","373477.0",2203,1126,1077,1341,804,537,923,539,384,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sirango","364.0","373478.0",1542,738,804,941,522,419,716,407,309,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Manha","364.0","373479.0",595,300,295,350,216,134,191,144,47,"4","1","1","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Karkata","364.0","373480.0",1695,871,824,974,577,397,777,487,290,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jidu","364.0","373481.0",508,203,305,252,130,122,265,123,142,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Uparkonki","364.0","373482.0",1788,937,851,1103,676,427,474,364,110,"5","1","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Hethkonki","364.0","373483.0",2183,1099,1084,1229,720,509,804,528,276,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Ichapiri","364.0","373484.0",4241,2209,2032,2675,1581,1094,1909,1116,793,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Nawadih","364.0","373485.0",1040,515,525,542,301,241,254,234,20,"6","1","1","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Barhu","364.0","373486.0",3529,1800,1729,2010,1193,817,1089,839,250,"8","2","2","3","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Jamuari","364.0","373487.0",164,93,71,120,70,50,50,38,12,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kokdaro","364.0","373488.0",2422,1222,1200,1400,812,588,742,539,203,"6","1","2","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Khatanga","364.0","373489.0",788,417,371,428,261,167,229,183,46,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Balu","364.0","373490.0",1100,578,522,774,452,322,603,314,289,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chitar","364.0","373491.0",712,368,344,296,173,123,190,145,45,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sadkanadu","364.0","373492.0",1913,1008,905,960,596,364,670,400,270,"7","1","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kalheyakanadu","364.0","373493.0",885,456,429,459,275,184,357,219,138,"5","2","1","1","1","7.0","2.0","3.0","1.0","1.0"
"ranchi","jharkhand","Batta","364.0","373494.0",1065,533,532,564,316,248,422,257,165,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kumhariya","364.0","373495.0",1785,908,877,895,525,370,624,441,183,"4","1","1","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Chardi","364.0","373496.0",1298,631,667,739,440,299,416,334,82,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chauli","364.0","373497.0",796,410,386,370,219,151,212,192,20,"8","2","2","3","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Ulatu","364.0","373498.0",1392,717,675,642,375,267,361,332,29,"8","2","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Soso","364.0","373499.0",1035,539,496,565,333,232,356,233,123,"4","1","1","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Siddi","364.0","373500.0",488,238,250,290,169,121,132,115,17,"4","1","1","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Gobarhappa","364.0","373501.0",630,313,317,334,200,134,145,134,11,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hundur","364.0","373502.0",2303,1150,1153,1108,651,457,1064,616,448,"6","1","1","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chari","364.0","373503.0",774,383,391,343,209,134,295,199,96,"7","1","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Haldama","364.0","373504.0",498,253,245,267,155,112,276,145,131,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hujir","364.0","373505.0",1017,481,536,583,339,244,528,259,269,"8","1","3","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Neuri","364.0","373506.0",6907,3700,3207,4419,2754,1665,1938,1545,393,"9","1","3","2","3","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Oyna","364.0","373507.0",1372,716,656,679,414,265,664,340,324,"8","2","2","3","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Chandewe","364.0","373508.0",3377,1745,1632,1879,1124,755,1149,820,329,"8","1","3","1","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Dubliya Alias Dugliya","364.0","373509.0",1490,778,712,845,503,342,778,381,397,"5","1","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Banhara","364.0","373510.0",1086,529,557,597,334,263,484,262,222,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Murum","364.0","373511.0",1099,543,556,615,361,254,322,286,36,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Ral","364.0","373512.0",568,295,273,338,202,136,229,133,96,"6","1","3","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Bukru","364.0","373515.0",1228,626,602,861,472,389,371,320,51,"10","1","3","3","3","7.0","1.0","2.0","3.0","1.0"
"ranchi","jharkhand","Chama","364.0","373516.0",1065,534,531,513,313,200,511,294,217,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Patagain","364.0","373517.0",859,425,434,434,254,180,406,227,179,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Gagi","364.0","373518.0",3026,1510,1516,1821,1044,777,1039,696,343,"7","1","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Khatanga","364.0","373519.0",1502,727,775,910,502,408,370,316,54,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chamguru","364.0","373520.0",2155,1061,1094,1013,591,422,935,546,389,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sanga","364.0","373521.0",1774,903,871,864,512,352,758,465,293,"6","1","1","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Cheri","364.0","373522.0",1469,729,740,751,458,293,624,368,256,"6","1","2","2","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Manatu","364.0","373523.0",2585,1274,1311,1422,839,583,893,625,268,"6","1","2","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Tendar","364.0","373524.0",2006,1125,881,1034,721,313,900,689,211,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Pirra","364.0","373525.0",1884,962,922,1315,735,580,563,444,119,"10","1","3","3","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Tilta","364.0","373526.0",1839,921,918,968,530,438,492,377,115,"6","2","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Dandaiphutkal Toli","364.0","373527.0",2294,1160,1134,1415,795,620,361,325,36,"8","2","2","1","3","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Simliya","364.0","373528.0",6523,3311,3212,4008,2305,1703,2197,1563,634,"9","2","3","3","1","7.0","1.0","2.0","3.0","1.0"
"ranchi","jharkhand","Dahisot","364.0","373532.0",1438,724,714,861,503,358,665,356,309,"6","1","1","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kamre","364.0","373533.0",6114,3292,2822,4533,2603,1930,1627,1293,334,"11","2","3","3","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jhiri","364.0","373534.0",3486,1813,1673,2290,1317,973,1034,817,217,"10","1","3","3","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sundil","364.0","373535.0",2740,1398,1342,1562,929,633,1076,732,344,"7","1","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Dhanaisoso","364.0","373536.0",924,495,429,534,320,214,252,227,25,"7","1","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chatakpur","364.0","373537.0",4153,2216,1937,2512,1487,1025,1090,987,103,"6","1","2","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Pandra","364.0","373538.0",3921,2084,1837,3160,1746,1414,1328,1065,263,"11","2","3","3","3","7.0","1.0","2.0","3.0","1.0"
"ranchi","jharkhand","Nauasoso","364.0","373539.0",1116,569,547,690,384,306,349,270,79,"8","1","3","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Konge","364.0","373540.0",1276,652,624,678,407,271,415,303,112,"9","1","2","3","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Garu","364.0","373542.0",1325,664,661,739,450,289,374,333,41,"7","1","3","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sukurhuttu","364.0","373543.0",11862,6277,5585,7542,4647,2895,4495,3294,1201,"8","1","3","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kadma","364.0","373544.0",1330,663,667,975,543,432,470,310,160,"8","1","3","3","1","7.0","1.0","2.0","1.0","3.0"
"ranchi","jharkhand","Hochar","364.0","373546.0",3818,1899,1919,2009,1135,874,2196,1146,1050,"8","2","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sangrampur","364.0","373547.0",1740,880,860,915,535,380,847,472,375,"6","1","1","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Patratu","364.0","373548.0",678,321,357,400,216,184,317,146,171,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kareyadih","364.0","373838.0",1022,507,515,685,407,278,583,271,312,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Patrahatu(Patrahattu)","364.0","373839.0",2835,1465,1370,1838,1072,766,1207,773,434,"7","1","2","1","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chottachangru","364.0","373840.0",592,306,286,350,215,135,336,171,165,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Barachangru","364.0","373841.0",1773,909,864,1068,668,400,957,501,456,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Aral","364.0","373842.0",568,291,277,347,213,134,336,169,167,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Nawadih","364.0","373843.0",1748,883,865,1076,624,452,1061,523,538,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Ghaghra","364.0","373844.0",1012,507,505,605,350,255,572,288,284,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Gorha","364.0","373845.0",623,332,291,365,238,127,348,183,165,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Murhu","364.0","373846.0",651,336,315,454,263,191,295,156,139,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Tunku","364.0","373847.0",1137,565,572,699,429,270,606,311,295,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kita","364.0","373848.0",528,272,256,404,232,172,158,128,30,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Harwadih","364.0","373849.0",836,411,425,497,295,202,502,240,262,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Lota","364.0","373850.0",4760,2417,2343,2917,1769,1148,1791,1259,532,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Itihasa","364.0","373852.0",569,294,275,388,219,169,341,172,169,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chatambari","364.0","373854.0",706,353,353,446,275,171,440,214,226,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sillidih","364.0","373855.0",1064,559,505,669,407,262,555,298,257,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sarjamdih","364.0","373856.0",557,291,266,358,221,137,326,155,171,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chordera","364.0","373857.0",220,122,98,127,79,48,118,58,60,"6","2","2","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Barkitanr","364.0","373858.0",488,242,246,335,189,146,262,130,132,"6","2","2","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jaru","364.0","373859.0",342,177,165,218,136,82,179,93,86,"4","1","1","1","1","8.0","2.0","2.0","3.0","1.0"
"ranchi","jharkhand","Dhautikra","364.0","373860.0",403,200,203,241,138,103,239,123,116,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kachojara","364.0","373861.0",86,50,36,69,41,28,39,23,16,"7","1","2","3","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Mijra","364.0","373862.0",251,139,112,177,104,73,104,67,37,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Lupung","364.0","373863.0",2737,1419,1318,2027,1152,875,867,722,145,"10","1","3","3","3","5.0","2.0","1.0","1.0","1.0"
"ranchi","jharkhand","Lawapiri","364.0","373864.0",613,320,293,440,255,185,272,181,91,"8","1","3","1","3","5.0","2.0","1.0","1.0","1.0"
"ranchi","jharkhand","Khapchabera","364.0","373865.0",323,175,148,195,118,77,145,97,48,"4","1","1","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Jatra","364.0","373866.0",49,23,26,39,20,19,21,14,7,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Nimua","364.0","373867.0",174,84,90,116,59,57,54,46,8,"5","1","2","1","1","7.0","1.0","2.0","3.0","1.0"
"ranchi","jharkhand","Singhpur","364.0","373868.0",1576,889,687,1178,743,435,739,366,373,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Lenghatu","364.0","373869.0",1848,964,884,1319,784,535,756,544,212,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sulumjuri","364.0","373872.0",1045,544,501,676,391,285,384,276,108,"7","1","2","3","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Nayakjabla","364.0","373874.0",329,160,169,220,120,100,161,93,68,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jabla","364.0","373878.0",518,257,261,352,197,155,176,128,48,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Silli","364.0","373879.0",5222,2684,2538,3519,2071,1448,2299,1500,799,"7","1","2","3","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sundil","364.0","373881.0",689,341,348,479,268,211,349,177,172,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kocho(Koncho)","364.0","373882.0",1702,862,840,1181,685,496,955,466,489,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hahelupung","364.0","373883.0",1818,946,872,1223,744,479,783,540,243,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Tutki","364.0","373884.0",2048,1029,1019,1399,818,581,1413,714,699,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chokesiring","364.0","373886.0",1108,556,552,740,429,311,426,267,159,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Domandih","364.0","373889.0",566,277,289,372,212,160,204,163,41,"7","1","2","3","1","5.0","1.0","2.0","1.0","1.0"
