"district","state","location_name","dist_code_2011","vill_code_2011","tot_p","tot_m","tot_f","p_lit","m_lit","f_lit","tot_work_p","tot_work_m","tot_work_f","adi_2011","msw_2011","asset_2011","fc_2011","bf_2011","adi_2019","msw_2019","asset_2019","fc_2019","bf_2019"
"jamui","bihar","Tola Majhli","238.0","259803.0",71,44,27,30,18,12,39,20,19,"5","1","1","2","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Tola Bela","238.0","259808.0",185,97,88,97,60,37,85,47,38,"6","1","2","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Lodhma","238.0","259810.0",188,105,83,83,55,28,76,47,29,"6","1","2","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Bishunpur","238.0","259813.0",634,325,309,247,157,90,328,174,154,"5","1","1","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Sirsia","238.0","259814.0",462,234,228,173,127,46,258,129,129,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Manikpur","238.0","259815.0",478,251,227,226,134,92,165,115,50,"6","1","2","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Majhligangti","238.0","259816.0",130,69,61,45,32,13,46,35,11,"6","1","2","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Chandarmandih","238.0","259817.0",518,268,250,229,161,68,269,142,127,"5","1","1","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Gadi","238.0","259825.0",936,507,429,483,336,147,365,281,84,"6","1","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Chorhata","238.0","259826.0",537,269,268,231,135,96,176,134,42,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola lakhmidih","238.0","259830.0",358,172,186,174,98,76,194,95,99,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Gauridih","238.0","259832.0",391,196,195,236,135,101,193,93,100,"5","1","1","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Dhamania","238.0","259833.0",909,489,420,491,307,184,278,244,34,"6","1","2","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Bara","238.0","259837.0",587,302,285,141,101,40,211,160,51,"6","1","2","2","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Tola Gharbhasan","238.0","259841.0",351,175,176,172,101,71,94,85,9,"7","3","1","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Kishunjor","238.0","259844.0",415,210,205,183,127,56,190,120,70,"7","1","2","3","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Jagadih","238.0","259846.0",494,262,232,195,141,54,301,172,129,"7","1","2","3","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Tola Methitanr","238.0","259848.0",86,43,43,49,31,18,45,25,20,"7","2","1","3","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Jaruwadih","238.0","259853.0",768,410,358,562,331,231,201,189,12,"5","1","1","2","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Akhane","238.0","259858.0",730,401,329,270,189,81,272,220,52,"4","1","1","1","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Nawada","238.0","259859.0",1305,648,657,560,359,201,632,346,286,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Dhamatanr","238.0","259861.0",1556,814,742,715,474,241,757,402,355,"4","1","1","1","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Tola Chandarmandih","238.0","259862.0",2322,1182,1140,1016,697,319,1021,614,407,"5","1","2","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Sagdanidih","238.0","259863.0",815,423,392,348,231,117,323,200,123,"6","1","1","3","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Asnaha","238.0","259865.0",1171,634,537,634,431,203,488,324,164,"4","1","1","1","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Tola Korane","238.0","259866.0",1296,661,635,705,417,288,366,308,58,"7","1","2","3","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Hirnatanr","238.0","259867.0",656,372,284,197,139,58,202,187,15,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Jogidih","238.0","259868.0",812,420,392,420,258,162,209,201,8,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Pipra","238.0","259869.0",272,136,136,163,99,64,117,71,46,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Ledwara","238.0","259870.0",784,416,368,358,234,124,415,219,196,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Ghaghara","238.0","259871.0",1229,636,593,517,370,147,585,316,269,"7","1","2","3","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Bhalshumha","238.0","259872.0",547,276,271,291,178,113,258,142,116,"5","1","1","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Pandedih","238.0","259873.0",289,148,141,122,74,48,163,89,74,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Belbana","238.0","259875.0",159,84,75,73,48,25,41,36,5,"5","1","1","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Bone","238.0","259876.0",1049,574,475,632,417,215,568,310,258,"6","1","2","2","1","7.0","3.0","1.0","2.0","1.0"
"jamui","bihar","Tola Surjudih","238.0","259879.0",91,49,42,47,31,16,43,28,15,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Naiadih","238.0","259881.0",277,135,142,64,41,23,81,64,17,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Turkadih","238.0","259882.0",303,155,148,79,45,34,67,65,2,"5","1","1","2","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Tola Pajradih","238.0","259883.0",237,129,108,187,107,80,80,64,16,"6","1","2","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Sirmandih","238.0","259886.0",401,202,199,112,81,31,123,120,3,"5","1","1","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Satsala","238.0","259888.0",440,233,207,305,187,118,233,137,96,"5","1","1","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Kandani","238.0","259889.0",183,93,90,70,49,21,50,46,4,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Baratanr","238.0","259890.0",1039,507,532,388,252,136,510,294,216,"6","1","2","2","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Tola Barahara","238.0","259893.0",38,17,21,19,12,7,23,13,10,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Gadikiajori","238.0","259896.0",2308,1218,1090,1407,851,556,857,600,257,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Baliadabar","238.0","259898.0",361,192,169,132,82,50,122,80,42,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Maldedih","238.0","259899.0",718,374,344,382,245,137,409,209,200,"6","1","2","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Badia","238.0","259900.0",439,226,213,119,80,39,241,124,117,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Nawadih","238.0","259901.0",439,229,210,91,51,40,258,132,126,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Meghni","238.0","259902.0",90,47,43,34,22,12,72,40,32,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Madhupur","238.0","259903.0",211,114,97,59,43,16,173,94,79,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Phariatadih","238.0","259910.0",1037,566,471,384,269,115,562,299,263,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Tetaria","238.0","259917.0",380,199,181,114,77,37,190,100,90,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Bagwa","238.0","259922.0",103,59,44,45,34,11,54,27,27,"6","1","1","3","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Dhawatanr","238.0","259924.0",161,79,82,82,47,35,83,39,44,"6","1","1","3","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Durgatari","238.0","259925.0",119,55,64,72,33,39,58,28,30,"6","1","1","3","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Indodih","238.0","259926.0",221,117,104,72,51,21,63,60,3,"5","1","2","1","1","7.0","3.0","2.0","1.0","1.0"
"jamui","bihar","Chhatiaini","238.0","258519.0",1836,955,881,706,484,222,873,478,395,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Dinnagar","238.0","258520.0",6351,3245,3106,2452,1507,945,3211,1776,1435,"8","2","1","2","3","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Malikpur","238.0","258521.0",345,177,168,221,126,95,196,101,95,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Maher","238.0","258522.0",559,282,277,258,149,109,207,136,71,"6","2","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Jekhra","238.0","258523.0",886,463,423,527,302,225,331,222,109,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Kaiar","238.0","258524.0",5570,2874,2696,2891,1766,1125,1998,1392,606,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Balda","238.0","258525.0",2069,1085,984,752,512,240,1078,567,511,"8","2","2","3","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Dhanawan","238.0","258526.0",2753,1468,1285,1396,855,541,1112,684,428,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Mohanpur","238.0","258527.0",1988,1035,953,1060,660,400,883,575,308,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Sagawan","238.0","258528.0",1199,594,605,534,325,209,352,304,48,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Sahora","238.0","258529.0",3013,1607,1406,1516,982,534,907,632,275,"9","2","2","2","3","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Kolhna","238.0","258530.0",3252,1692,1560,1498,933,565,1446,949,497,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Mandra","238.0","258531.0",879,423,456,195,133,62,259,153,106,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Sanpo","238.0","258532.0",2211,1153,1058,542,406,136,1082,575,507,"6","2","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Noni","238.0","258533.0",2437,1267,1170,1281,748,533,1163,717,446,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Kaitha","238.0","258534.0",2042,1068,974,1278,661,617,803,512,291,"9","2","2","2","3","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tajpur","238.0","258535.0",601,318,283,346,209,137,227,156,71,"9","2","2","2","3","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Sewe","238.0","258539.0",1602,870,732,892,518,374,765,508,257,"9","2","2","2","3","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Dihri","238.0","258540.0",1018,520,498,493,308,185,437,288,149,"6","2","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Dhanar","238.0","258542.0",1445,736,709,887,493,394,464,335,129,"6","2","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Uchaunr","238.0","258543.0",822,405,417,402,205,197,268,231,37,"9","2","2","3","2","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Chaurasa","238.0","258545.0",3416,1739,1677,1957,1113,844,1152,812,340,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Telar","238.0","258546.0",2274,1202,1072,1022,638,384,945,623,322,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Chandardip","238.0","258547.0",2438,1254,1184,1384,776,608,531,497,34,"9","2","2","3","2","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Bela","238.0","258548.0",1695,863,832,701,384,317,573,443,130,"9","2","2","3","2","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Arha","238.0","258549.0",6548,3360,3188,4034,2196,1838,1622,1452,170,"9","2","2","3","2","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Parsa Buzurg","238.0","258550.0",2168,1114,1054,822,535,287,556,456,100,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Palsa","238.0","258553.0",1730,923,807,1018,589,429,838,488,350,"7","2","1","2","2","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Parsanwan","238.0","258554.0",1438,736,702,637,414,223,751,388,363,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Kharagpur","238.0","258556.0",1760,906,854,778,518,260,749,409,340,"7","2","2","2","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Amba","238.0","258558.0",968,496,472,468,286,182,494,254,240,"7","2","1","3","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Bahchha","238.0","258560.0",1044,535,509,546,310,236,405,226,179,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Danr","238.0","258561.0",2217,1137,1080,1247,664,583,726,491,235,"9","2","2","2","3","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Islamnagar","238.0","258562.0",7393,3806,3587,2801,1795,1006,2586,1765,821,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Ram Sagar Hilsa","238.0","258564.0",3282,1714,1568,1170,772,398,1389,968,421,"6","2","1","2","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Kodwaria","238.0","258567.0",3104,1618,1486,1258,797,461,1345,772,573,"5","1","1","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Manpur","238.0","258568.0",2541,1320,1221,1293,812,481,805,619,186,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Darkha","238.0","258570.0",3943,2099,1844,2106,1287,819,1628,1060,568,"10","2","2","3","3","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Pursanda","238.0","258571.0",3301,1739,1562,1390,915,475,1450,891,559,"6","2","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Sundar Badh","238.0","258572.0",588,301,287,316,199,117,210,149,61,"6","2","2","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Bala Pursanda","238.0","258573.0",1820,948,872,864,578,286,649,414,235,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Dhopdeoghat","238.0","258575.0",198,101,97,69,35,34,81,49,32,"5","2","1","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Risdih","238.0","258576.0",1478,744,734,592,348,244,888,466,422,"8","2","2","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Gahlaur","238.0","258577.0",2702,1436,1266,984,663,321,982,657,325,"5","2","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Mohammadpur","238.0","258578.0",2177,1118,1059,644,440,204,795,530,265,"7","2","1","3","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Nigoria","238.0","258860.0",718,359,359,297,153,144,357,177,180,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Doma Mahra","238.0","258861.0",2015,1024,991,749,491,258,1147,576,571,"6","2","1","2","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Phoksa","238.0","258862.0",1651,901,750,468,337,131,749,435,314,"7","2","1","3","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Baijla","238.0","258863.0",3186,1570,1616,1366,789,577,1227,717,510,"6","2","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Saraia","238.0","258864.0",826,431,395,200,131,69,376,190,186,"6","2","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Gamharia","238.0","258865.0",715,380,335,487,275,212,202,196,6,"5","1","1","2","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Dhamana","238.0","258867.0",1022,507,515,350,262,88,543,279,264,"7","1","2","3","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Domai","238.0","258868.0",720,380,340,172,132,40,210,113,97,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Dumarhar","238.0","258870.0",357,180,177,172,90,82,159,77,82,"6","1","2","2","1","5.0","1.0","1.0","2.0","1.0"
"jamui","bihar","Tola Sugwauran","238.0","258871.0",404,208,196,174,121,53,137,93,44,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Tarkhangri","238.0","258872.0",491,247,244,206,126,80,237,112,125,"7","2","2","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Madhua","238.0","258874.0",188,89,99,81,53,28,81,43,38,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Goriarwa","238.0","258875.0",541,285,256,242,168,74,342,185,157,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Dhabatia","238.0","258877.0",641,333,308,365,241,124,297,163,134,"5","1","2","1","1","8.0","3.0","2.0","2.0","1.0"
"jamui","bihar","Tola Banjama","238.0","258878.0",743,392,351,413,265,148,302,195,107,"6","2","2","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Jogiatila","238.0","258880.0",1513,792,721,605,419,186,687,411,276,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Sahia","238.0","258882.0",1848,968,880,734,507,227,1040,550,490,"5","1","1","2","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Kenuatanr","238.0","258883.0",340,174,166,104,62,42,167,84,83,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Burhikhar","238.0","258885.0",1541,816,725,882,551,331,787,427,360,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Bhikha","238.0","258886.0",861,436,425,340,241,99,499,245,254,"6","2","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Pargaha","238.0","258887.0",2319,1205,1114,1195,741,454,1228,616,612,"6","1","1","3","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Tola Chilko","238.0","258888.0",100,56,44,35,26,9,60,31,29,"9","3","2","3","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Semarka","238.0","258889.0",293,158,135,114,69,45,151,80,71,"6","2","2","1","1","6.0","1.0","1.0","3.0","1.0"
"jamui","bihar","Tola Pananwa","238.0","258890.0",637,339,298,413,226,187,322,163,159,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Chaukijor","238.0","258891.0",752,377,375,216,123,93,267,147,120,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Ranga Kalan","238.0","258893.0",702,367,335,197,141,56,448,241,207,"6","1","2","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Lohjara","238.0","258894.0",625,337,288,197,143,54,334,165,169,"7","1","2","3","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Gonda","238.0","258896.0",519,297,222,274,188,86,241,140,101,"4","1","1","1","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Gobindpur","238.0","258898.0",2810,1454,1356,1062,712,350,1462,773,689,"6","1","2","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola kita Naukadih","238.0","258901.0",44,22,22,0,0,0,34,17,17,"5","1","2","1","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Teliadih","238.0","258902.0",2766,1399,1367,1291,841,450,1284,678,606,"6","1","2","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola kita Naua Kura","238.0","258903.0",901,475,426,392,264,128,345,220,125,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola kita khairan","238.0","258904.0",2838,1454,1384,942,631,311,1427,702,725,"6","1","1","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola kita Bat Bajra","238.0","258905.0",1967,1044,923,540,401,139,1038,545,493,"6","1","1","3","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola kita Kusauna","238.0","258906.0",780,386,394,203,151,52,300,146,154,"5","1","2","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Bhelbindha","238.0","258907.0",1198,590,608,538,356,182,623,289,334,"6","1","2","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Kubri","238.0","258908.0",522,282,240,165,113,52,255,128,127,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Sabaijor","238.0","258909.0",2076,1059,1017,846,560,286,915,572,343,"4","1","1","1","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Tola Karma","238.0","258910.0",2664,1421,1243,781,570,211,1383,740,643,"4","1","1","1","1","5.0","2.0","1.0","1.0","1.0"
"jamui","bihar","Tola Datkichwa","238.0","258911.0",610,314,296,226,156,70,341,180,161,"6","2","2","1","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Kaljugaha","238.0","258912.0",595,310,285,318,223,95,217,149,68,"4","1","1","1","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Tola Kabar Kalan","238.0","258915.0",559,281,278,293,167,126,268,132,136,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Kanan","238.0","258918.0",5545,2847,2698,2559,1664,895,2677,1395,1282,"7","2","2","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Fatehpur","238.0","258919.0",1189,605,584,652,406,246,443,326,117,"8","2","2","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Khoriparas","238.0","258922.0",978,504,474,515,330,185,412,255,157,"6","2","2","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Patao","238.0","258923.0",1297,680,617,648,438,210,449,284,165,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Gongakura","238.0","258931.0",604,300,304,276,169,107,248,146,102,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Chito Chak","238.0","258934.0",2996,1584,1412,1351,912,439,1581,823,758,"7","3","2","1","1","8.0","2.0","2.0","3.0","1.0"
"jamui","bihar","Tola Baramasia","238.0","258935.0",2640,1359,1281,897,494,403,1272,681,591,"8","2","2","3","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Mahapur","238.0","258936.0",2974,1547,1427,1297,877,420,1391,722,669,"7","2","1","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Tumbapahar","238.0","258937.0",2837,1436,1401,1023,666,357,1314,760,554,"4","1","1","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Auria","238.0","258938.0",2675,1399,1276,1305,870,435,1317,656,661,"6","2","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Burhnair","238.0","258939.0",690,352,338,238,132,106,328,171,157,"7","2","1","1","3","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Harna","238.0","258940.0",3097,1648,1449,1151,775,376,1429,787,642,"7","2","1","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Satighat","238.0","258941.0",2604,1354,1250,850,604,246,1250,621,629,"5","2","1","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Tetaria Khurd","238.0","258943.0",631,302,329,189,96,93,301,146,155,"7","2","1","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Chilko","238.0","258944.0",348,183,165,109,77,32,159,84,75,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Tara Kura Nawadih","238.0","258946.0",785,386,399,347,226,121,446,220,226,"4","1","1","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Tara Kura Chhapa","238.0","258947.0",2045,1010,1035,633,447,186,974,502,472,"4","1","1","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Barajor","238.0","258948.0",12608,6505,6103,6548,4175,2373,5455,3101,2354,"7","1","2","3","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Harhanja","238.0","258949.0",1306,691,615,474,360,114,621,334,287,"6","1","1","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Chhapa","238.0","258950.0",5139,2680,2459,1838,1319,519,2062,1307,755,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Baratanr","238.0","258951.0",625,292,333,95,67,28,314,162,152,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Karhara","238.0","258952.0",3001,1526,1475,1186,789,397,1554,828,726,"6","1","1","3","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Tola Karma","238.0","258953.0",765,424,341,293,190,103,163,158,5,"6","1","2","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Goradamgi","238.0","258954.0",281,144,137,49,40,9,135,67,68,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Kathautia Kalan","238.0","258955.0",188,99,89,68,49,19,99,48,51,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Kathautia Kurd","238.0","258956.0",232,118,114,93,50,43,125,65,60,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Balapanrar","238.0","258957.0",1093,573,520,477,339,138,543,280,263,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Fatehpur","238.0","258958.0",1048,523,525,293,186,107,517,262,255,"6","1","1","3","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Dumarmah","238.0","258959.0",2421,1164,1257,1232,737,495,903,532,371,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Sikardih","238.0","258960.0",874,447,427,446,308,138,472,240,232,"5","2","1","1","1","5.0","2.0","1.0","1.0","1.0"
"jamui","bihar","Tola Kauatol","238.0","258961.0",685,345,340,101,78,23,357,166,191,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Porsil","238.0","258962.0",72,39,33,1,0,1,43,24,19,"5","1","1","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Ukharia","238.0","258964.0",185,104,81,66,50,16,80,48,32,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
